amplitude,mean,std
7.637504963340929,0.1109526970596653,1.564936618107817
7.643505673365104,0.11847928029577844,1.5710538415767936
7.633769772977593,0.11724507755274821,1.577441350011946
7.641908791878349,0.10544636338462698,1.563680564302899
7.618214776581214,0.08981604085968196,1.5619265518803138
7.643505673365104,0.11306879424843459,1.5725713017709986
7.643505673365104,0.10883167645898291,1.5718674412952203
7.641908791878349,0.10370919492294657,1.573539935852944
7.641908791878349,0.10547949287111226,1.566950775238609
7.643505673365104,0.11228266127247152,1.5778880097226042
7.640265473397,0.10103159812337055,1.5702205218066443
7.640265473397,0.10532746875404034,1.5657163458403072
7.643505673365104,0.11769436247714699,1.585555443326081
7.643505673365104,0.11746910607921901,1.573500031139697
7.643505673365104,0.09829803582140481,1.5649564597033052
7.643505673365104,0.11298574846795655,1.5692152569897597
7.641908791878349,0.09942862304628372,1.575118066640748
7.643505673365104,0.10801894639083992,1.5735113034689647
7.633769772977593,0.11627290422939582,1.5767898333265644
7.633769772977593,0.10679385175436547,1.5727362668399598
7.613816453870447,0.09260281614349689,1.5696865171385694
7.641908791878349,0.10969192277007385,1.5605432070294472
7.640265473397,0.10296187681111695,1.5842521117985666
7.643505673365104,0.09790281629752817,1.5739187891045083
7.643505673365104,0.1085288729100612,1.565465684055069
7.602106643525376,0.11109422672225625,1.571046074940438
7.643505673365104,0.09733505091071369,1.5734156876001646
7.618214776581214,0.10884901214280955,1.578117086933064
7.640265473397,0.1180487873698558,1.5681961727224392
7.641908791878349,0.10090575542859177,1.556991936452116
7.643505673365104,0.11458402569992718,1.583809879434609
7.643505673365104,0.12600502080182713,1.5865915018715055
7.633769772977593,0.11382900218126268,1.5733885758442716
7.643505673365104,0.1119593172536124,1.5839428787636032
7.643505673365104,0.10560986214018332,1.5673903137162402
7.639101844827684,0.11694138742929507,1.5842657406755634
7.608147295152024,0.11043384823617311,1.5709147951409306
7.640265473397,0.1093807030818043,1.5694346553716343
7.640265473397,0.1018599229569173,1.5814594802454682
7.639101844827684,0.1006698359762539,1.5586043069815028
7.618214776581214,0.09439343960258419,1.5778784081233048
7.643505673365104,0.10200685423041816,1.565001129657194
7.641908791878349,0.10097158469621816,1.5768988508748087
7.643505673365104,0.09819426257711349,1.5693682601076993
7.618214776581214,0.11657239882403579,1.5690150494326955
7.643505673365104,0.11781553711463601,1.5648328300037104
7.640265473397,0.10795676864222685,1.5828940450083682
7.613816453870447,0.09925445732790658,1.5534654126869598
7.610576253902343,0.10329291951903333,1.5683450515092234
7.640265473397,0.10851230447730754,1.5700079843900783
7.633769772977593,0.11386607691457867,1.586198441768291
7.618214776581214,0.09735777528044193,1.5584570045148816
7.638668591910244,0.09332251734072376,1.5661100347045702
7.643505673365104,0.09870068543453289,1.5651849847017953
7.618214776581214,0.10836921298169339,1.5693798215414034
7.643505673365104,0.09287482813774997,1.5563056298099178
7.641908791878349,0.10907496497596388,1.5667839409164601
7.618214776581214,0.11061378458555571,1.5669962726149953
7.643505673365104,0.11376761880984354,1.5766311254042462
7.643505673365104,0.1113780528530913,1.5752712104997106
7.639101844827684,0.08967717463141256,1.5659969299428345
7.643505673365104,0.09003486725897111,1.5622189398196673
7.643505673365104,0.11031511383599177,1.57492562929294
7.614974576613109,0.11531591864703154,1.5761705260358685
7.618214776581214,0.10516600073964166,1.565804230636913
7.643505673365104,0.10541396768366587,1.5714127076863786
7.610576253902343,0.11010806413389512,1.5678224161441683
7.643505673365104,0.1079552990488911,1.579374682816394
7.641908791878349,0.09691635765933422,1.5644230524451868
7.643505673365104,0.10485945643695797,1.5714245452948818
7.641908791878349,0.11314155253103106,1.5761889831265479
7.643505673365104,0.10965740165153623,1.574501576091251
7.610576253902343,0.1125894002470263,1.5628681049401463
7.640265473397,0.10832307638277286,1.5738824482025622
7.640265473397,0.0981370948316769,1.5646253844407523
7.643505673365104,0.10306352363993894,1.5666141576124055
7.643505673365104,0.10089182126231139,1.5659318530510447
7.643505673365104,0.10672565112446612,1.5778684455909942
7.643505673365104,0.12708930849137554,1.5810335183467839
7.639101844827684,0.10682517705993763,1.5676696743257483
7.641908791878349,0.08564237889368244,1.5577660272080374
7.639101844827684,0.09771837986542363,1.5704755324093198
7.643505673365104,0.110215265798898,1.5816576088364689
7.640265473397,0.11661075322567019,1.585819198273668
7.643505673365104,0.12074555869762266,1.5737891133012971
7.641908791878349,0.10261972444145007,1.5663145028633365
7.613816453870447,0.0856981426380517,1.553808311496415
7.632172891490837,0.09875021518006244,1.566983519426853
7.5880489048172635,0.10014839575609183,1.5666492487250203
7.643505673365104,0.10230608211047668,1.5607240069946373
7.641908791878349,0.11516962314916562,1.5705898251357375
7.639101844827684,0.10391129985457352,1.5793771623350423
7.639101844827684,0.0995140903115125,1.568535054791803
7.640265473397,0.10290074234523082,1.5554859064329034
7.641908791878349,0.10192018602002628,1.5766015386595051
7.640265473397,0.09202919029094762,1.569402312529266
7.640265473397,0.11964821943103979,1.5626847487008735
7.633769772977593,0.08929532981324315,1.5576088556455623
7.643505673365104,0.10708433350222378,1.5705956626913038
7.639101844827684,0.11874733089836957,1.572988023641212
7.586575297162832,0.10762404117084075,1.5658570537791163
7.637504963340929,0.08853103079415317,1.5698359260709018
7.641908791878349,0.10533534795736531,1.5662831351629547
7.638668591910244,0.11772554603603025,1.570701239501497
7.640265473397,0.11736789093102637,1.5645355355453787
7.643505673365104,0.099183436321257,1.5661122089192447
7.641908791878349,0.10897710855542611,1.575971655394191
7.643505673365104,0.11806538883947877,1.5749600272214748
7.643505673365104,0.09151394995157729,1.5663852689951243
7.643505673365104,0.10423209471427446,1.5724146056309374
7.639101844827684,0.0868804128104599,1.5647560113701469
7.638668591910244,0.11172303738461495,1.5737239499383489
7.640265473397,0.1040919612308595,1.5630068944841766
7.640265473397,0.10623403304947665,1.5672467909195178
7.643505673365104,0.09948490760698493,1.5761627662091189
7.643505673365104,0.0882704949422857,1.5612437375689323
7.614974576613109,0.09703069574721365,1.5672431208669875
7.640265473397,0.10606760363426947,1.557648911248277
7.643505673365104,0.09776832994602683,1.56577797864472
7.641908791878349,0.10120683534803729,1.5548621587447544
7.640265473397,0.10257310917161502,1.5682437563396106
7.641908791878349,0.0993916402773181,1.5812268355872423
7.643505673365104,0.11003541677056523,1.5785472919101988
7.602106643525376,0.10253242186031808,1.56999877811209
7.643505673365104,0.09865581207790694,1.5701044447100698
7.643505673365104,0.11460472825180901,1.5715961204084397
7.613810948043794,0.09726345292843352,1.5708388073079287
7.643505673365104,0.09917192921983803,1.5564556314465003
7.640265473397,0.09588494274843266,1.5697681468805942
7.638668591910244,0.10396229873591016,1.5681252622150794
7.638668591910244,0.09253392088736162,1.5681797212837765
7.643505673365104,0.10450253927599383,1.577999973814864
7.643505673365104,0.09453201349487489,1.5665564669260414
7.640265473397,0.11972698013903396,1.5846354244196446
7.618214776581214,0.12446246703009956,1.5867280855193637
7.641908791878349,0.10451676798285127,1.5770385693437303
7.643505673365104,0.11243454098114627,1.582794401384297
7.643505673365104,0.10478488860881087,1.5763553153067564
7.643505673365104,0.11320495420440552,1.5755835843512247
7.643505673365104,0.0982753084972393,1.5760390646856497
7.640265473397,0.11166663649220293,1.566652547164136
7.640265473397,0.1031247453116617,1.5819225119212117
7.643505673365104,0.09719608633106512,1.565329213015445
7.643505673365104,0.10971143625055434,1.570401411008764
7.640265473397,0.10416680427221363,1.5709269194978488
7.629875990371267,0.11098245557911625,1.573311366241695
7.643505673365104,0.09586236548494201,1.568463977090247
7.639101844827684,0.12038692722981437,1.5672569931715234
7.613810948043794,0.09162262298446147,1.56703971709191
7.641908791878349,0.09897508543345761,1.5697585220628016
7.640265473397,0.11264602479630381,1.570035149233378
7.640265473397,0.10875923253654485,1.5723445007617294
7.640265473397,0.11835990623432599,1.573014328632096
7.640265473397,0.11561460762467651,1.56922699970034
7.643505673365104,0.11269048627094459,1.5769312676491674
7.640265473397,0.1080571104512233,1.5666348256737526
7.643505673365104,0.09041422886154113,1.5733455256367757
7.641908791878349,0.12042196006941581,1.5850798640016508
7.639101844827684,0.10319690767897474,1.571598920279512
7.618214776581214,0.09060809723983954,1.570521394640852
7.643505673365104,0.12124532100913361,1.5764638393115604
7.609412625333027,0.11797727720678425,1.5777080776318853
7.641908791878349,0.1016301039431416,1.569267238151507
7.643505673365104,0.10622100471400538,1.574422511857208
7.643505673365104,0.1061798942006021,1.574374744665455
7.640265473397,0.09843154088105975,1.5742472799462748
7.628279108884511,0.10300879862132047,1.5692264463687084
7.643505673365104,0.11384566433698005,1.5740791860202141
7.629991969839188,0.10888847531694494,1.5726494477806379
7.643505673365104,0.11509631590667084,1.568678644459666
7.643505673365104,0.10487120484257137,1.574161809360217
7.640265473397,0.10587282328884123,1.5707291522385272
7.641908791878349,0.09717977215989024,1.566211207992888
7.643505673365104,0.11202840991863174,1.5780566216136307
7.640265473397,0.1187164281542911,1.5715583872685193
7.643505673365104,0.12903378833250942,1.5807240119298367
7.643505673365104,0.10506800069034501,1.5704872955594102
7.643505673365104,0.10749795818463767,1.5624922623634774
7.643505673365104,0.10523914297039637,1.5713894830624653
7.643505673365104,0.08962174429143098,1.5726961904350882
7.643505673365104,0.10984760667073545,1.5774227355959443
7.639101844827684,0.10097561765297171,1.5666196490477644
7.632172891490837,0.10497972492246696,1.5745557899923133
7.643505673365104,0.11501072770003566,1.5729791743600257
7.643505673365104,0.0934997515311065,1.5625891350202514
7.643505673365104,0.1003582998453905,1.5624635481634697
7.643505673365104,0.10437082160871415,1.5893531042717777
7.643505673365104,0.11249951371185062,1.5861976984685195
7.633438191935915,0.10405528203666714,1.560030996279066
7.643505673365104,0.10228063061317849,1.5678209697674297
7.643505673365104,0.11478747063236625,1.5635530714032482
7.637504963340929,0.10478791183046422,1.5760201609301223
7.613816453870447,0.10833900518020674,1.5778343342569927
7.643505673365104,0.09872190076360993,1.5716609708353688
7.639101844827684,0.09936145290969041,1.5817915674900953
7.643505673365104,0.09658744933847538,1.5540175588440412
7.638668591910244,0.08945017040268684,1.571440916566256
7.640265473397,0.11794465022884787,1.5818062206534569
7.613816453870447,0.10023558884596487,1.5658204650047478
7.643505673365104,0.10335787853635509,1.5677569326417775
7.643505673365104,0.12194321455601055,1.5767441420776978
7.640265473397,0.10869578819473656,1.569808774529342
7.640265473397,0.09588750124683916,1.5612450457824787
7.641908791878349,0.08869693070799049,1.5544148493444443
7.641908791878349,0.09567874193803107,1.5641233421146425
7.641908791878349,0.11305261068867639,1.5706422980295047
7.643505673365104,0.08810855414772788,1.5518721039460626
7.640265473397,0.11837900815681902,1.5772695785043216
7.643505673365104,0.11195706482168945,1.580624718920809
7.640265473397,0.08849242394737321,1.5627665838925315
7.614974576613109,0.10914291322578938,1.575761611405852
7.638668591910244,0.10306028948281615,1.5779288337610962
7.643505673365104,0.10401277372347592,1.5734334185381473
7.643505673365104,0.11467223755463243,1.5666987977386644
7.643505673365104,0.10545107598146485,1.575815859516203
7.643505673365104,0.09686072458546598,1.5607975385581874
7.643505673365104,0.10198185552153748,1.5705704211198424
7.643505673365104,0.09872227897825998,1.5567088817885908
7.641908791878349,0.10002812696934338,1.569373154543207
7.639101844827684,0.10614416018073668,1.5754607302836907
7.638668591910244,0.09794610024258768,1.558126317529825
7.643505673365104,0.10123955411813916,1.5738948708441485
7.640265473397,0.11430434604304789,1.5771896091698077
7.643505673365104,0.1057199973011418,1.5596195966794235
7.643505673365104,0.1014345412054714,1.5683402955990737
7.643505673365104,0.07973111038064454,1.5640324863252812
7.638668591910244,0.10597554185700515,1.5669077915110132
7.638668591910244,0.11302042731008652,1.5764975575529003
7.640265473397,0.10130071963906681,1.561239285280021
7.614974576613109,0.10991261412476336,1.5729947129271153
7.641908791878349,0.0989434550232995,1.5765537229029627
7.640265473397,0.09382778804240141,1.5636945042971953
7.643505673365104,0.12274862217177354,1.5776114035800832
7.643505673365104,0.11533943562315097,1.5792194159373247
7.641908791878349,0.10214226462912443,1.5677311572352546
7.638668591910244,0.11211839403534046,1.5815377774715433
7.610576253902343,0.09866274333828359,1.565203350958867
7.641908791878349,0.08535995983540716,1.5568336297631495
7.641908791878349,0.09998084735870959,1.5638977421266493
7.643505673365104,0.1207007846544238,1.575792971005494
7.618214776581214,0.09097910658593791,1.5568701426568998
7.643505673365104,0.10538171505119268,1.5698948129313
7.643505673365104,0.13379314817961233,1.5653215613510412
7.640265473397,0.08505490478555314,1.5633803198924572
7.643505673365104,0.11402755762573275,1.5682825077858895
7.613816453870447,0.09925541421881848,1.5658223767474857
7.643505673365104,0.09695399005766717,1.5573128163474286
7.643505673365104,0.10971186591127417,1.574133624598742
7.641908791878349,0.10935658428134835,1.5702696872730326
7.643505673365104,0.10604028221406214,1.5753631971881832
7.640265473397,0.11337626238141087,1.5663328670364425
7.643505673365104,0.10628671724989047,1.5774119560408832
7.640265473397,0.11237562879605666,1.5778137685917994
7.638668591910244,0.11514760551418192,1.5754016232489942
7.643505673365104,0.09994253401745862,1.567625604479148
7.641908791878349,0.10946788718398957,1.582921123175689
7.641908791878349,0.10339495057513144,1.5601430696449852
7.627793897438898,0.11872369356882892,1.5718125500494393
7.640265473397,0.11676912939414366,1.572680618468078
7.641908791878349,0.11753720111706593,1.5786051287230285
7.640265473397,0.10952828186830642,1.5795267212185153
7.640265473397,0.11378866500628351,1.5712689637927277
7.643505673365104,0.11711278747349678,1.5688753448680965
7.643505673365104,0.10585529089483757,1.5652152867631595
7.639101844827684,0.10859758918793118,1.571439573350312
7.639101844827684,0.10318794889363235,1.5654462142860956
7.640265473397,0.0989244415624329,1.5919220532917515
7.643505673365104,0.11720918953782705,1.5803096776214074
7.643505673365104,0.09765151230891159,1.5697376679453945
7.640265473397,0.092834281509762,1.5670119814927281
7.618214776581214,0.1014288181441118,1.5720443938120026
7.639101844827684,0.09650933185332253,1.5642493022953996
7.637504963340929,0.11684234857231028,1.5823204172573493
7.640265473397,0.10405947692628155,1.5656918964584272
7.640265473397,0.1068063492879852,1.567296646150231
7.638668591910244,0.0996727316057547,1.553012406348695
7.643505673365104,0.09732072628479867,1.56773879551463
7.641908791878349,0.0940604887847764,1.5555605850093754
7.618214776581214,0.1055863306562597,1.5631263964445525
7.640265473397,0.09000687294880007,1.5610381730524523
7.643505673365104,0.0902487380366842,1.5644144434028686
7.643505673365104,0.10506892897196882,1.5736197493392485
7.640265473397,0.10217834833576955,1.5765918750220658
7.640265473397,0.10084202354567198,1.567188802608386
7.618214776581214,0.10002412318631625,1.5728843817829796
7.640265473397,0.09903114726827233,1.5657815590989317
7.618214776581214,0.09540162800896518,1.5764399442229873
7.643505673365104,0.10551753781848243,1.5699221727914447
7.629875990371267,0.10661250446444707,1.5719615208684279
7.643505673365104,0.10654952071851866,1.581068913116097
7.643505673365104,0.10292547021350275,1.573155447970909
7.641908791878349,0.10114530764244502,1.5626025810001525
7.643505673365104,0.0950908069751093,1.5675249708122418
7.638668591910244,0.11604773520651454,1.579007865783934
7.640265473397,0.11204969347404434,1.5842867361693422
7.640265473397,0.1044556595567663,1.568975173514424
7.643505673365104,0.09317029162572625,1.5716373681849722
7.640265473397,0.12280886558143471,1.5820285352642034
7.643505673365104,0.08989862043475541,1.5585331610719606
7.638668591910244,0.10979296297394392,1.5606389193582995
7.628279108884511,0.08962782369162237,1.5622810868550208
7.640265473397,0.09904227001876499,1.5596360789525
7.643505673365104,0.09578492072060792,1.561425502087768
7.643505673365104,0.09871101797940729,1.5633516373019236
7.639101844827684,0.09153598646605031,1.5617427870860168
7.643505673365104,0.12359076140356003,1.5849415754670892
7.643505673365104,0.11361172219644276,1.5704810239397928
7.639101844827684,0.10170379230076801,1.5724644824228793
7.633438191935915,0.11926586386722551,1.5845791656328185
7.618214776581214,0.09623534027787835,1.5837031360979845
7.641908791878349,0.09565218528958211,1.5610661366174947
7.638668591910244,0.09949534864711064,1.5695849741053594
7.643505673365104,0.11156059765917187,1.57484898276987
7.643505673365104,0.09476628256792134,1.5618244996034225
7.618214776581214,0.09536510155180279,1.5660200214264786
7.643505673365104,0.09779538532293097,1.5685730737492403
7.643505673365104,0.1015844064716454,1.5749625763027533
7.643505673365104,0.10575182142395052,1.580243848533228
7.613816453870447,0.1051274292144328,1.5746237346013958
7.613810948043794,0.09694059937035614,1.5742678305647955
7.640265473397,0.10882914265020793,1.5790639437868126
7.618214776581214,0.11078526114383659,1.5673766911288296
7.643505673365104,0.11213188258736877,1.5699453856330408
7.643505673365104,0.11705746516143585,1.5721869646258702
7.641908791878349,0.1000101433246989,1.576743536228856
7.640265473397,0.10194238032418058,1.568051154029799
7.643505673365104,0.10285402145346897,1.570411241632158
7.641908791878349,0.09915073655769042,1.5639288705777532
7.640265473397,0.11841747587420604,1.5801808132976605
7.643505673365104,0.10555777917764432,1.5714527397362352
7.641908791878349,0.0990343757572536,1.5499816366836083
7.643505673365104,0.11350411557574885,1.5616592862852976
7.643505673365104,0.09640412972623404,1.5718174202883861
7.643505673365104,0.1080976089173976,1.5714283946894843
7.643505673365104,0.08257766185571522,1.551139284484042
7.610576253902343,0.09523963053673286,1.5651086217513304
7.641908791878349,0.12010859277044951,1.5754932727857824
7.643505673365104,0.09905961319471769,1.5779202509398287
7.641908791878349,0.1138265712570514,1.5708808694739285
7.641908791878349,0.09686752848426039,1.5629730882740145
7.643505673365104,0.10666170179548333,1.5726224978641017
7.638668591910244,0.10796201880957018,1.5732099157147759
7.639101844827684,0.10729639115626426,1.5728061844618502
7.641908791878349,0.09480036084336942,1.552655297969166
7.643505673365104,0.10495172437703738,1.5695175752324984
7.638668591910244,0.10110996046633638,1.5723060366965516
7.643505673365104,0.09394431610977154,1.5594132648624175
7.618214776581214,0.12052012114433266,1.5778760700127508
7.614974576613109,0.11053907719441987,1.5688525601594434
7.643505673365104,0.11042874747420095,1.5733775132560903
7.633438191935915,0.08517529153114527,1.5628896842422624
7.597702814987956,0.10807244356216276,1.5754040125432536
7.643505673365104,0.10081040285324135,1.5784370218310941
7.639101844827684,0.10193409807070188,1.5583193661811363
7.640265473397,0.1069410394669579,1.5680824682451564
7.618214776581214,0.10793013312815725,1.5789884874172349
7.643505673365104,0.10404410428217259,1.5567748835731126
7.639101844827684,0.11097119644738157,1.5727245837823642
7.643505673365104,0.1148723340898032,1.5662142229971894
7.643505673365104,0.10074113328932024,1.573716184077002
7.618214776581214,0.08785123554226204,1.5548936025678226
7.633769772977593,0.0944547072301127,1.573705758207085
7.643505673365104,0.11281620203494011,1.5649988761202118
7.641908791878349,0.08910275476054104,1.5589992897144245
7.643505673365104,0.11063582289326543,1.5602182583977426
7.643505673365104,0.10944843835740524,1.56792606021778
7.643505673365104,0.11308334107762408,1.5758603183918505
7.643505673365104,0.11026435251283753,1.5586351493666584
7.640265473397,0.10453941568046796,1.565578237168707
7.639101844827684,0.12152300000580668,1.5782706748601212
7.641908791878349,0.11075721962542144,1.5759746696878953
7.638668591910244,0.10356809796131705,1.5658093358360015
7.613810948043794,0.08071546860426204,1.5592856376066833
7.643505673365104,0.09289487122874668,1.5698699548522344
7.643505673365104,0.12160980788745918,1.5799589422439169
7.643505673365104,0.09870224983535954,1.5572426865784925
7.643505673365104,0.08730555965569228,1.5628818323797988
7.643505673365104,0.10431465694343493,1.564673293823163
7.643505673365104,0.10137321886540777,1.5662103701259429
7.641908791878349,0.10047910103706384,1.5724089280616094
7.610576253902343,0.10048657246080236,1.5628760125066805
7.5880489048172635,0.08630011415468254,1.5663517920742258
7.643505673365104,0.11455378239354003,1.5864746823761435
7.643505673365104,0.1014483150130121,1.5699367323775255
7.641908791878349,0.10931968951846266,1.572303815546544
7.614974576613109,0.0869122470684,1.5639438022592078
7.643505673365104,0.10629146489712345,1.5687209675701217
7.613816453870447,0.10943786173504631,1.5747104618614725
7.643505673365104,0.0986896447113726,1.564313547104045
7.643505673365104,0.09683419756054845,1.569700086276689
7.629991969839188,0.10517214845956527,1.5788336256817073
7.643505673365104,0.09627444952038856,1.5669201598890745
7.643505673365104,0.09827028313570965,1.556969238164657
7.641908791878349,0.11403740286119077,1.5762302032311624
7.643505673365104,0.10615290709518702,1.5767209985613042
7.638668591910244,0.11301852682943848,1.583000897956547
7.641908791878349,0.12162812234142333,1.5759742121339018
7.643505673365104,0.08644197528852669,1.5602818280671233
7.641908791878349,0.09261914111821605,1.5762623035504593
7.618214776581214,0.11145639965775607,1.565690710304416
7.639101844827684,0.10239445344495851,1.5710547338447092
7.640265473397,0.112850558216251,1.573574099937778
7.638668591910244,0.10060876883622771,1.566200005828646
7.638668591910244,0.11107623714613009,1.5763921313394866
7.641908791878349,0.11298196662756459,1.5686127982371738
7.640265473397,0.11315408583884623,1.587787275094581
7.643505673365104,0.10447874409281478,1.5729845823935928
7.618214776581214,0.08537605267923248,1.5672360655454063
7.643505673365104,0.10915318436935682,1.5804664983047056
7.643505673365104,0.0967076501796454,1.5562799293254934
7.640265473397,0.10517466905788384,1.5679968034067995
7.643505673365104,0.09605012064304898,1.5627611781001909
7.643505673365104,0.09451210177450996,1.5632397212864773
7.643505673365104,0.08555318883321686,1.556643113673802
7.614974576613109,0.08967499218853422,1.5651607118570747
7.643505673365104,0.09574321455300629,1.5625611766495469
7.618214776581214,0.09068696987921585,1.5598679353546512
7.643505673365104,0.1045956849960352,1.558647867109208
7.641908791878349,0.10440623073537446,1.5762261651438665
7.643505673365104,0.10636878770430074,1.5717813770444014
7.641908791878349,0.09475896190886425,1.5735958443104519
7.638668591910244,0.09970802796685874,1.558481293139443
7.643505673365104,0.10580920134351365,1.5660721802903819
7.643505673365104,0.10167034533532512,1.5720397283494827
7.639101844827684,0.09643086084984948,1.5574494690980936
7.643505673365104,0.09049482590322061,1.5660147635433501
7.640265473397,0.10995891340013554,1.5761075538832747
7.608478876193702,0.12623116694912878,1.575770907480814
7.639101844827684,0.10096220353290838,1.5719730773891276
7.643505673365104,0.1034581402792739,1.5682702224272205
7.640265473397,0.1048161130710025,1.556065896286132
7.640265473397,0.1182128618891317,1.5659819253079443
7.643505673365104,0.10549322206319382,1.5616125554721667
7.639101844827684,0.10466562412008847,1.5815293783257207
7.640265473397,0.10675434590731285,1.5815194739864396
7.637504963340929,0.09428266778712803,1.5565668273505393
7.643505673365104,0.10861185516139286,1.5719521790881366
7.643505673365104,0.11552226476557098,1.579260631309025
7.643505673365104,0.11926309536322158,1.5808789543915505
7.643505673365104,0.10460269673535103,1.5712290212877777
7.643505673365104,0.09172809913693644,1.5545220103969433
7.643505673365104,0.11145762453643243,1.5798155760774681
7.640265473397,0.1080007907255919,1.5746509816943393
7.640265473397,0.09142146625173912,1.5602933912936818
7.640265473397,0.09159322512593333,1.5632489200391109
7.643505673365104,0.09767567868648509,1.5609270884933433
7.643505673365104,0.11077785852029759,1.5806058643033496
7.643505673365104,0.10527725156692377,1.5697407379608788
7.640265473397,0.11035488753624383,1.5771580199397393
7.643505673365104,0.10732103923123953,1.573454626308164
7.614974576613109,0.09996172350605957,1.563672280913589
7.643505673365104,0.10244795886964352,1.5826443384710038
7.618214776581214,0.09938698296638133,1.5661262420862705
7.643505673365104,0.1062233854201653,1.569008834314814
7.640265473397,0.10310593612216215,1.5760911284621368
7.639101844827684,0.1020549340282926,1.5620493515416625
7.639101844827684,0.11169708218277642,1.566952209907651
7.641908791878349,0.09630548995189625,1.5676505832213765
7.643505673365104,0.10663588023983794,1.570608187441719
7.640265473397,0.1025707116250089,1.5679900682930772
7.640265473397,0.11110029191725201,1.5611921697974191
7.640265473397,0.11260239909749337,1.5709968027603327
7.639101844827684,0.09899737872137807,1.5727986031565713
7.633769772977593,0.11482141475800066,1.5697642807664123
7.608478876193702,0.11404277997736109,1.5670376349487967
7.639101844827684,0.10181253250253311,1.5506864842286026
7.633769772977593,0.11091670679119973,1.5697734392461478
7.643505673365104,0.09866360668548743,1.5632068353439212
7.643505673365104,0.10281974784335861,1.5720908188638438
7.633769772977593,0.11376936372734686,1.5758486598023538
7.641908791878349,0.1091050988682493,1.5753061148498424
7.633769772977593,0.1079093781055377,1.5698641170271304
7.640265473397,0.10292696851207311,1.5743682417342881
7.643505673365104,0.09217456250007953,1.5695292198049273
7.641908791878349,0.12074803416596129,1.5749394209726975
7.643505673365104,0.10663172265078734,1.570435639268808
7.643505673365104,0.10700316370664655,1.5710433858519437
7.643505673365104,0.09455844980681477,1.5697862682335735
7.643505673365104,0.10712655540513176,1.5765906250845205
7.637504963340929,0.10896927022376984,1.5762135523626182
7.640265473397,0.10196207794105405,1.5618705214134228
7.643505673365104,0.1093367715046623,1.5838428522365295
7.614974576613109,0.11575487843327095,1.5763333247597675
7.633438191935915,0.093111816474508,1.5692286483126798
7.643505673365104,0.10044783923178549,1.5609628568627614
7.643505673365104,0.1089257961701759,1.5581731485615653
7.640265473397,0.11596575693778205,1.5742039921206121
7.643505673365104,0.10458580237020584,1.5696418850463472
7.643505673365104,0.10562549761074999,1.5781208050565416
7.641908791878349,0.10719984887970946,1.5745218216826942
7.640265473397,0.1084878189227303,1.5733112675059673
7.632172891490837,0.10972737482586863,1.574527941590423
7.643505673365104,0.10486181996109378,1.5798141667497703
7.643505673365104,0.09791473813957793,1.5637183279571214
7.618214776581214,0.11573303850613532,1.5827203763622917
7.641908791878349,0.0941971549397135,1.564719294305134
7.643505673365104,0.09567496612440811,1.5687179673366567
7.640265473397,0.10065236934935548,1.5773944933453259
7.643505673365104,0.10991826473033828,1.5800552017378282
7.643505673365104,0.1067064534226719,1.5693674987963089
